order_id,product_id,quantity,unit_price,line_amount
ORD0008395,PROD0183,1,177.9,177.9
ORD0008395,PROD0175,1,666.49,666.49
ORD0008395,PROD0048,1,2061.02,2061.02
ORD0008396,PROD0050,2,2220.83,4441.66
ORD0008396,PROD0199,1,171.16,171.16
ORD0008396,PROD0077,3,1438.79,4316.37
ORD0008397,PROD0147,3,530.6,1591.8
ORD0008397,PROD0180,2,1976.45,3952.9
ORD0008398,PROD0131,3,850.13,2550.39
ORD0008399,PROD0144,3,1036.56,3109.68
ORD0008400,PROD0174,3,109.26,327.78
ORD0008401,PROD0077,1,1438.79,1438.79
ORD0008401,PROD0109,1,608.3,608.3
ORD0008402,PROD0002,3,262.96,788.88
ORD0008402,PROD0151,2,295.59,591.18
ORD0008402,PROD0169,1,570.07,570.07
ORD0008403,PROD0106,2,1611.35,3222.7
ORD0008403,PROD0108,3,420.19,1260.57
ORD0008403,PROD0182,1,556.15,556.15
ORD0008403,PROD0076,2,229.8,459.6
ORD0008404,PROD0031,3,2468.08,7404.24
ORD0008404,PROD0058,3,1340.56,4021.68
ORD0008404,PROD0193,1,647.42,647.42
ORD0008404,PROD0177,2,1170.1,2340.2
ORD0008405,PROD0058,1,1340.56,1340.56
ORD0008406,PROD0123,3,250.81,752.43
ORD0008406,PROD0136,1,2338.79,2338.79
ORD0008406,PROD0082,3,443.36,1330.08
ORD0008406,PROD0041,2,19.64,39.28
ORD0008406,PROD0127,2,2056.02,4112.04
ORD0008407,PROD0182,1,556.15,556.15
ORD0008407,PROD0019,2,251.23,502.46
ORD0008407,PROD0128,1,641.69,641.69
ORD0008408,PROD0114,1,303.82,303.82
ORD0008409,PROD0010,3,804.41,2413.23
ORD0008409,PROD0006,2,818.24,1636.48
ORD0008409,PROD0012,3,654.49,1963.47
ORD0008409,PROD0196,2,117.28,234.56
ORD0008409,PROD0027,1,2224.45,2224.45
ORD0008410,PROD0056,1,921.55,921.55
ORD0008411,PROD0052,1,1877.29,1877.29
ORD0008411,PROD0101,2,2171.88,4343.76
ORD0008411,PROD0172,1,1126.45,1126.45
ORD0008411,PROD0069,1,292.12,292.12
ORD0008412,PROD0160,2,1885.96,3771.92
ORD0008413,PROD0197,3,1288.63,3865.89
ORD0008414,PROD0145,3,1756.12,5268.36
ORD0008414,PROD0129,2,308.9,617.8
ORD0008415,PROD0131,1,850.13,850.13
ORD0008416,PROD0180,2,1976.45,3952.9
ORD0008417,PROD0043,3,1894.06,5682.18
ORD0008417,PROD0176,3,2116.27,6348.81
ORD0008417,PROD0005,2,846.02,1692.04
ORD0008417,PROD0067,3,2077.99,6233.97
ORD0008418,PROD0196,3,117.28,351.84
ORD0008418,PROD0153,1,1871.69,1871.69
ORD0008419,PROD0046,2,329.3,658.6
ORD0008419,PROD0017,3,901.37,2704.11
ORD0008420,PROD0162,2,2171.14,4342.28
ORD0008420,PROD0143,1,1136.49,1136.49
ORD0008420,PROD0165,1,1663.92,1663.92
ORD0008420,PROD0196,2,117.28,234.56
ORD0008421,PROD0025,2,2129.23,4258.46
ORD0008422,PROD0157,1,673.31,673.31
ORD0008422,PROD0035,3,152.57,457.71
ORD0008423,PROD0065,1,1056.81,1056.81
ORD0008423,PROD0169,2,570.07,1140.14
ORD0008423,PROD0134,3,1476.58,4429.74
ORD0008423,PROD0143,3,1136.49,3409.47
ORD0008424,PROD0061,1,296.55,296.55
ORD0008424,PROD0006,3,818.24,2454.72
ORD0008424,PROD0148,1,868.47,868.47
ORD0008424,PROD0144,1,1036.56,1036.56
ORD0008425,PROD0031,1,2468.08,2468.08
ORD0008425,PROD0090,1,1006.74,1006.74
ORD0008426,PROD0145,1,1756.12,1756.12
ORD0008427,PROD0116,2,1035.55,2071.1
ORD0008427,PROD0154,1,1060.59,1060.59
ORD0008427,PROD0024,2,657.31,1314.62
ORD0008427,PROD0132,2,2317.15,4634.3
ORD0008428,PROD0007,2,1643.05,3286.1
ORD0008428,PROD0056,1,921.55,921.55
ORD0008429,PROD0117,3,234.51,703.53
ORD0008429,PROD0010,2,804.41,1608.82
ORD0008429,PROD0053,2,1013.25,2026.5
ORD0008429,PROD0116,2,1035.55,2071.1
ORD0008429,PROD0136,2,2338.79,4677.58
ORD0008430,PROD0031,2,2468.08,4936.16
ORD0008430,PROD0192,1,2290.5,2290.5
ORD0008431,PROD0155,1,273.32,273.32
ORD0008431,PROD0054,3,1820.1,5460.3
ORD0008431,PROD0048,2,2061.02,4122.04
ORD0008431,PROD0046,3,329.3,987.9
ORD0008431,PROD0188,2,2060.63,4121.26
ORD0008432,PROD0008,2,381.62,763.24
ORD0008432,PROD0197,1,1288.63,1288.63
ORD0008432,PROD0110,2,1271.27,2542.54
ORD0008433,PROD0111,3,2044.22,6132.66
ORD0008433,PROD0133,1,2230.25,2230.25
ORD0008433,PROD0135,1,18.81,18.81
ORD0008434,PROD0173,2,2406.49,4812.98
ORD0008434,PROD0048,1,2061.02,2061.02
ORD0008434,PROD0159,2,162.59,325.18
ORD0008434,PROD0013,2,975.58,1951.16
ORD0008434,PROD0071,1,663.38,663.38
ORD0008435,PROD0092,2,1058.98,2117.96
ORD0008436,PROD0034,2,2466.71,4933.42
ORD0008436,PROD0053,1,1013.25,1013.25
ORD0008437,PROD0170,3,1474.26,4422.78
ORD0008437,PROD0167,3,142.08,426.24
ORD0008438,PROD0176,2,2116.27,4232.54
ORD0008439,PROD0028,2,1704.3,3408.6
ORD0008439,PROD0049,1,1144.17,1144.17
ORD0008439,PROD0053,2,1013.25,2026.5
ORD0008439,PROD0003,3,1621.18,4863.54
ORD0008439,PROD0127,1,2056.02,2056.02
ORD0008440,PROD0060,3,2091.61,6274.83
ORD0008440,PROD0196,1,117.28,117.28
ORD0008440,PROD0181,3,1961.81,5885.43
ORD0008441,PROD0016,2,1340.31,2680.62
ORD0008441,PROD0036,3,529.78,1589.34
ORD0008441,PROD0184,3,1361.36,4084.08
ORD0008441,PROD0084,3,1848.44,5545.32
ORD0008441,PROD0118,3,1409.33,4227.99
ORD0008442,PROD0027,3,2224.45,6673.35
ORD0008442,PROD0195,3,2008.62,6025.86
ORD0008442,PROD0008,2,381.62,763.24
ORD0008443,PROD0083,3,732.09,2196.27
ORD0008443,PROD0176,2,2116.27,4232.54
ORD0008443,PROD0095,3,1210.83,3632.49
ORD0008443,PROD0024,2,657.31,1314.62
ORD0008443,PROD0137,1,1954.46,1954.46
ORD0008444,PROD0044,3,1694.46,5083.38
ORD0008444,PROD0054,2,1820.1,3640.2
ORD0008444,PROD0135,1,18.81,18.81
ORD0008445,PROD0015,3,1818.56,5455.68
ORD0008446,PROD0048,1,2061.02,2061.02
ORD0008446,PROD0044,2,1694.46,3388.92
ORD0008446,PROD0192,1,2290.5,2290.5
ORD0008447,PROD0131,3,850.13,2550.39
ORD0008447,PROD0158,3,1711.01,5133.03
ORD0008448,PROD0090,2,1006.74,2013.48
ORD0008448,PROD0106,3,1611.35,4834.05
ORD0008448,PROD0083,2,732.09,1464.18
ORD0008448,PROD0184,1,1361.36,1361.36
ORD0008448,PROD0071,1,663.38,663.38
ORD0008449,PROD0148,3,868.47,2605.41
ORD0008449,PROD0187,2,552.37,1104.74
ORD0008450,PROD0120,2,563.51,1127.02
ORD0008450,PROD0002,3,262.96,788.88
ORD0008450,PROD0124,2,858.66,1717.32
ORD0008451,PROD0095,3,1210.83,3632.49
ORD0008451,PROD0132,2,2317.15,4634.3
ORD0008452,PROD0197,2,1288.63,2577.26
ORD0008452,PROD0145,1,1756.12,1756.12
ORD0008452,PROD0184,3,1361.36,4084.08
ORD0008452,PROD0133,1,2230.25,2230.25
ORD0008453,PROD0180,1,1976.45,1976.45
ORD0008453,PROD0119,3,913.45,2740.35
ORD0008453,PROD0029,1,142.72,142.72
ORD0008453,PROD0122,1,1645.66,1645.66
ORD0008454,PROD0163,1,1620.62,1620.62
ORD0008454,PROD0124,3,858.66,2575.98
ORD0008455,PROD0150,2,1359.89,2719.78
ORD0008455,PROD0011,3,71.43,214.29
ORD0008455,PROD0024,1,657.31,657.31
ORD0008455,PROD0140,2,2204.43,4408.86
ORD0008456,PROD0042,3,937.77,2813.31
ORD0008456,PROD0013,2,975.58,1951.16
ORD0008456,PROD0139,1,973.41,973.41
ORD0008457,PROD0020,2,652.56,1305.12
ORD0008457,PROD0104,2,869.61,1739.22
ORD0008457,PROD0165,3,1663.92,4991.76
ORD0008458,PROD0066,3,1304.61,3913.83
ORD0008458,PROD0140,1,2204.43,2204.43
ORD0008459,PROD0181,3,1961.81,5885.43
ORD0008459,PROD0078,2,2374.02,4748.04
ORD0008459,PROD0175,1,666.49,666.49
ORD0008459,PROD0130,2,1146.96,2293.92
ORD0008459,PROD0121,1,1403.9,1403.9
ORD0008460,PROD0080,3,584.05,1752.15
ORD0008460,PROD0174,3,109.26,327.78
ORD0008460,PROD0133,1,2230.25,2230.25
ORD0008461,PROD0063,2,1757.06,3514.12
ORD0008461,PROD0132,2,2317.15,4634.3
ORD0008461,PROD0062,3,316.0,948.0
ORD0008461,PROD0189,2,1674.99,3349.98
ORD0008462,PROD0157,2,673.31,1346.62
ORD0008462,PROD0136,1,2338.79,2338.79
ORD0008462,PROD0091,2,2090.59,4181.18
ORD0008462,PROD0098,2,2301.63,4603.26
ORD0008462,PROD0076,1,229.8,229.8
ORD0008463,PROD0081,2,1164.98,2329.96
ORD0008463,PROD0101,3,2171.88,6515.64
ORD0008463,PROD0002,1,262.96,262.96
ORD0008464,PROD0032,2,796.43,1592.86
ORD0008464,PROD0059,3,2486.74,7460.22
ORD0008464,PROD0181,1,1961.81,1961.81
ORD0008464,PROD0162,1,2171.14,2171.14
ORD0008464,PROD0007,3,1643.05,4929.15
ORD0008465,PROD0009,1,2015.13,2015.13
ORD0008465,PROD0062,1,316.0,316.0
ORD0008465,PROD0066,2,1304.61,2609.22
ORD0008466,PROD0023,2,1971.92,3943.84
ORD0008466,PROD0092,3,1058.98,3176.94
ORD0008466,PROD0082,3,443.36,1330.08
ORD0008466,PROD0041,3,19.64,58.92
ORD0008467,PROD0130,2,1146.96,2293.92
ORD0008468,PROD0150,3,1359.89,4079.67
ORD0008468,PROD0021,3,2249.78,6749.34
ORD0008468,PROD0025,1,2129.23,2129.23
ORD0008468,PROD0029,3,142.72,428.16
ORD0008468,PROD0200,2,1716.03,3432.06
ORD0008469,PROD0036,2,529.78,1059.56
ORD0008469,PROD0126,3,2243.02,6729.06
ORD0008469,PROD0060,3,2091.61,6274.83
ORD0008469,PROD0072,3,1760.96,5282.88
ORD0008469,PROD0195,2,2008.62,4017.24
ORD0008470,PROD0135,2,18.81,37.62
ORD0008470,PROD0047,2,1474.97,2949.94
ORD0008470,PROD0069,1,292.12,292.12
ORD0008471,PROD0185,3,878.71,2636.13
ORD0008471,PROD0061,3,296.55,889.65
ORD0008471,PROD0054,3,1820.1,5460.3
ORD0008471,PROD0089,3,2038.89,6116.67
ORD0008472,PROD0185,1,878.71,878.71
ORD0008472,PROD0090,2,1006.74,2013.48
ORD0008473,PROD0038,3,1910.81,5732.43
ORD0008473,PROD0173,2,2406.49,4812.98
ORD0008473,PROD0067,1,2077.99,2077.99
ORD0008473,PROD0024,1,657.31,657.31
ORD0008473,PROD0016,3,1340.31,4020.93
ORD0008474,PROD0057,3,2192.35,6577.05
ORD0008474,PROD0149,1,1628.02,1628.02
ORD0008474,PROD0026,3,2167.05,6501.15
ORD0008474,PROD0134,2,1476.58,2953.16
ORD0008475,PROD0074,3,1723.0,5169.0
ORD0008475,PROD0159,1,162.59,162.59
ORD0008475,PROD0053,1,1013.25,1013.25
ORD0008476,PROD0080,3,584.05,1752.15
ORD0008476,PROD0042,3,937.77,2813.31
ORD0008476,PROD0049,1,1144.17,1144.17
ORD0008476,PROD0039,1,1539.28,1539.28
ORD0008477,PROD0014,1,1772.51,1772.51
ORD0008477,PROD0108,2,420.19,840.38
ORD0008477,PROD0145,1,1756.12,1756.12
ORD0008477,PROD0077,2,1438.79,2877.58
ORD0008477,PROD0070,1,503.03,503.03
ORD0008478,PROD0189,2,1674.99,3349.98
ORD0008479,PROD0063,2,1757.06,3514.12
ORD0008479,PROD0134,3,1476.58,4429.74
ORD0008479,PROD0042,2,937.77,1875.54
ORD0008479,PROD0094,1,405.21,405.21
ORD0008480,PROD0023,1,1971.92,1971.92
ORD0008480,PROD0063,3,1757.06,5271.18
ORD0008480,PROD0056,1,921.55,921.55
ORD0008481,PROD0010,1,804.41,804.41
ORD0008482,PROD0190,1,2262.01,2262.01
ORD0008482,PROD0029,2,142.72,285.44
ORD0008482,PROD0028,3,1704.3,5112.9
ORD0008482,PROD0065,3,1056.81,3170.43
ORD0008482,PROD0066,1,1304.61,1304.61
ORD0008483,PROD0032,2,796.43,1592.86
ORD0008483,PROD0050,2,2220.83,4441.66
ORD0008483,PROD0093,1,338.22,338.22
ORD0008483,PROD0079,3,1811.15,5433.45
ORD0008484,PROD0112,2,1114.92,2229.84
ORD0008484,PROD0081,1,1164.98,1164.98
ORD0008484,PROD0174,3,109.26,327.78
ORD0008485,PROD0166,3,1046.08,3138.24
ORD0008485,PROD0162,1,2171.14,2171.14
ORD0008485,PROD0183,2,177.9,355.8
ORD0008486,PROD0176,2,2116.27,4232.54
ORD0008486,PROD0029,2,142.72,285.44
ORD0008486,PROD0158,1,1711.01,1711.01
ORD0008487,PROD0114,2,303.82,607.64
ORD0008488,PROD0113,3,2142.62,6427.86
ORD0008488,PROD0122,2,1645.66,3291.32
ORD0008488,PROD0116,3,1035.55,3106.65
ORD0008489,PROD0191,2,1708.92,3417.84
ORD0008489,PROD0099,1,1106.19,1106.19
ORD0008489,PROD0116,2,1035.55,2071.1
ORD0008489,PROD0053,2,1013.25,2026.5
ORD0008489,PROD0181,2,1961.81,3923.62
ORD0008490,PROD0074,2,1723.0,3446.0
ORD0008491,PROD0017,3,901.37,2704.11
ORD0008491,PROD0084,3,1848.44,5545.32
ORD0008491,PROD0018,1,431.61,431.61
ORD0008491,PROD0121,2,1403.9,2807.8
ORD0008491,PROD0174,1,109.26,109.26
ORD0008492,PROD0042,1,937.77,937.77
ORD0008492,PROD0026,1,2167.05,2167.05
ORD0008492,PROD0125,3,1308.79,3926.37
ORD0008493,PROD0039,1,1539.28,1539.28
ORD0008493,PROD0066,3,1304.61,3913.83
ORD0008494,PROD0175,1,666.49,666.49
ORD0008494,PROD0015,3,1818.56,5455.68
ORD0008494,PROD0113,1,2142.62,2142.62
ORD0008494,PROD0031,1,2468.08,2468.08
ORD0008494,PROD0045,1,1736.26,1736.26
ORD0008495,PROD0040,3,1077.13,3231.39
ORD0008495,PROD0058,3,1340.56,4021.68
ORD0008495,PROD0038,2,1910.81,3821.62
ORD0008495,PROD0073,2,106.2,212.4
ORD0008496,PROD0170,2,1474.26,2948.52
ORD0008496,PROD0115,3,1636.21,4908.63
ORD0008497,PROD0136,2,2338.79,4677.58
ORD0008497,PROD0004,2,1713.56,3427.12
ORD0008497,PROD0012,3,654.49,1963.47
ORD0008498,PROD0079,1,1811.15,1811.15
ORD0008498,PROD0158,3,1711.01,5133.03
ORD0008498,PROD0059,3,2486.74,7460.22
ORD0008499,PROD0023,1,1971.92,1971.92
ORD0008499,PROD0090,3,1006.74,3020.22
ORD0008500,PROD0013,3,975.58,2926.74
ORD0008500,PROD0022,2,893.37,1786.74
ORD0008501,PROD0090,3,1006.74,3020.22
ORD0008501,PROD0099,3,1106.19,3318.57
ORD0008501,PROD0014,1,1772.51,1772.51
ORD0008502,PROD0058,3,1340.56,4021.68
ORD0008503,PROD0014,2,1772.51,3545.02
ORD0008503,PROD0047,2,1474.97,2949.94
ORD0008503,PROD0043,3,1894.06,5682.18
ORD0008504,PROD0171,2,1814.49,3628.98
ORD0008504,PROD0042,1,937.77,937.77
ORD0008504,PROD0158,2,1711.01,3422.02
ORD0008504,PROD0185,3,878.71,2636.13
ORD0008504,PROD0095,1,1210.83,1210.83
ORD0008505,PROD0057,3,2192.35,6577.05
ORD0008506,PROD0001,1,1305.43,1305.43
ORD0008506,PROD0197,2,1288.63,2577.26
ORD0008506,PROD0053,1,1013.25,1013.25
ORD0008506,PROD0055,2,1837.32,3674.64
ORD0008507,PROD0035,1,152.57,152.57
ORD0008508,PROD0026,1,2167.05,2167.05
ORD0008508,PROD0005,1,846.02,846.02
ORD0008508,PROD0083,2,732.09,1464.18
ORD0008508,PROD0063,1,1757.06,1757.06
ORD0008508,PROD0085,1,1897.44,1897.44
ORD0008509,PROD0029,3,142.72,428.16
ORD0008510,PROD0022,1,893.37,893.37
ORD0008510,PROD0050,3,2220.83,6662.49
ORD0008510,PROD0059,1,2486.74,2486.74
ORD0008510,PROD0072,1,1760.96,1760.96
ORD0008511,PROD0097,1,79.81,79.81
ORD0008512,PROD0170,1,1474.26,1474.26
ORD0008512,PROD0133,3,2230.25,6690.75
ORD0008513,PROD0119,3,913.45,2740.35
ORD0008513,PROD0019,1,251.23,251.23
ORD0008513,PROD0020,3,652.56,1957.68
ORD0008513,PROD0008,3,381.62,1144.86
ORD0008514,PROD0161,2,2036.55,4073.1
ORD0008514,PROD0102,1,2183.87,2183.87
ORD0008514,PROD0047,1,1474.97,1474.97
ORD0008514,PROD0094,2,405.21,810.42
ORD0008515,PROD0145,1,1756.12,1756.12
ORD0008515,PROD0170,2,1474.26,2948.52
ORD0008515,PROD0179,3,134.73,404.19
ORD0008516,PROD0005,1,846.02,846.02
ORD0008517,PROD0011,1,71.43,71.43
ORD0008517,PROD0163,1,1620.62,1620.62
ORD0008517,PROD0139,2,973.41,1946.82
ORD0008517,PROD0047,2,1474.97,2949.94
ORD0008517,PROD0123,3,250.81,752.43
ORD0008518,PROD0198,2,2429.3,4858.6
ORD0008518,PROD0191,3,1708.92,5126.76
ORD0008518,PROD0053,3,1013.25,3039.75
ORD0008518,PROD0019,3,251.23,753.69
ORD0008518,PROD0181,1,1961.81,1961.81
ORD0008519,PROD0132,2,2317.15,4634.3
ORD0008519,PROD0104,3,869.61,2608.83
ORD0008519,PROD0134,2,1476.58,2953.16
ORD0008520,PROD0059,2,2486.74,4973.48
ORD0008520,PROD0057,3,2192.35,6577.05
ORD0008520,PROD0138,1,1449.76,1449.76
ORD0008521,PROD0152,3,1205.08,3615.24
ORD0008521,PROD0056,3,921.55,2764.65
ORD0008522,PROD0187,2,552.37,1104.74
ORD0008522,PROD0200,1,1716.03,1716.03
ORD0008522,PROD0129,1,308.9,308.9
ORD0008522,PROD0183,1,177.9,177.9
ORD0008523,PROD0073,3,106.2,318.6
ORD0008523,PROD0129,1,308.9,308.9
ORD0008523,PROD0139,1,973.41,973.41
ORD0008523,PROD0116,2,1035.55,2071.1
ORD0008524,PROD0073,3,106.2,318.6
ORD0008524,PROD0040,1,1077.13,1077.13
ORD0008524,PROD0132,2,2317.15,4634.3
ORD0008524,PROD0198,3,2429.3,7287.9
ORD0008524,PROD0021,3,2249.78,6749.34
ORD0008525,PROD0190,1,2262.01,2262.01
ORD0008526,PROD0046,1,329.3,329.3
ORD0008527,PROD0104,1,869.61,869.61
ORD0008527,PROD0192,1,2290.5,2290.5
ORD0008527,PROD0054,1,1820.1,1820.1
ORD0008528,PROD0151,3,295.59,886.77
ORD0008528,PROD0148,1,868.47,868.47
ORD0008528,PROD0161,2,2036.55,4073.1
ORD0008529,PROD0041,3,19.64,58.92
ORD0008529,PROD0199,1,171.16,171.16
ORD0008529,PROD0019,3,251.23,753.69
ORD0008529,PROD0060,3,2091.61,6274.83
ORD0008529,PROD0039,1,1539.28,1539.28
ORD0008530,PROD0024,1,657.31,657.31
ORD0008530,PROD0084,3,1848.44,5545.32
ORD0008530,PROD0099,1,1106.19,1106.19
ORD0008531,PROD0079,3,1811.15,5433.45
ORD0008531,PROD0146,1,1844.15,1844.15
ORD0008531,PROD0036,1,529.78,529.78
ORD0008531,PROD0188,1,2060.63,2060.63
ORD0008531,PROD0011,3,71.43,214.29
ORD0008532,PROD0148,3,868.47,2605.41
ORD0008532,PROD0086,3,2131.18,6393.54
ORD0008532,PROD0180,1,1976.45,1976.45
ORD0008532,PROD0025,2,2129.23,4258.46
ORD0008532,PROD0142,1,999.49,999.49
ORD0008533,PROD0074,3,1723.0,5169.0
ORD0008533,PROD0180,3,1976.45,5929.35
ORD0008533,PROD0141,2,2290.45,4580.9
ORD0008533,PROD0076,2,229.8,459.6
ORD0008533,PROD0105,2,2098.87,4197.74
ORD0008534,PROD0072,1,1760.96,1760.96
ORD0008534,PROD0082,3,443.36,1330.08
ORD0008534,PROD0063,2,1757.06,3514.12
ORD0008535,PROD0095,1,1210.83,1210.83
ORD0008535,PROD0108,1,420.19,420.19
ORD0008535,PROD0076,2,229.8,459.6
ORD0008535,PROD0163,1,1620.62,1620.62
ORD0008536,PROD0016,2,1340.31,2680.62
ORD0008536,PROD0166,1,1046.08,1046.08
ORD0008537,PROD0070,1,503.03,503.03
ORD0008538,PROD0073,1,106.2,106.2
ORD0008538,PROD0052,2,1877.29,3754.58
ORD0008538,PROD0049,1,1144.17,1144.17
ORD0008538,PROD0198,3,2429.3,7287.9
ORD0008538,PROD0119,2,913.45,1826.9
ORD0008539,PROD0124,3,858.66,2575.98
ORD0008539,PROD0106,3,1611.35,4834.05
ORD0008540,PROD0074,3,1723.0,5169.0
ORD0008540,PROD0038,3,1910.81,5732.43
ORD0008540,PROD0014,2,1772.51,3545.02
ORD0008540,PROD0168,2,1554.44,3108.88
ORD0008541,PROD0122,1,1645.66,1645.66
ORD0008541,PROD0126,2,2243.02,4486.04
ORD0008541,PROD0131,1,850.13,850.13
ORD0008541,PROD0079,1,1811.15,1811.15
ORD0008542,PROD0140,1,2204.43,2204.43
ORD0008542,PROD0124,3,858.66,2575.98
ORD0008542,PROD0144,2,1036.56,2073.12
ORD0008542,PROD0114,2,303.82,607.64
ORD0008542,PROD0020,2,652.56,1305.12
ORD0008543,PROD0038,2,1910.81,3821.62
ORD0008543,PROD0170,1,1474.26,1474.26
ORD0008543,PROD0120,2,563.51,1127.02
ORD0008543,PROD0158,3,1711.01,5133.03
ORD0008544,PROD0016,3,1340.31,4020.93
ORD0008544,PROD0064,3,1716.86,5150.58
ORD0008544,PROD0039,1,1539.28,1539.28
ORD0008545,PROD0105,2,2098.87,4197.74
ORD0008545,PROD0106,3,1611.35,4834.05
ORD0008546,PROD0105,2,2098.87,4197.74
ORD0008546,PROD0026,2,2167.05,4334.1
ORD0008546,PROD0178,2,391.03,782.06
ORD0008547,PROD0197,3,1288.63,3865.89
ORD0008547,PROD0088,2,676.63,1353.26
ORD0008547,PROD0082,3,443.36,1330.08
ORD0008547,PROD0200,1,1716.03,1716.03
ORD0008548,PROD0152,2,1205.08,2410.16
ORD0008549,PROD0091,1,2090.59,2090.59
ORD0008549,PROD0104,3,869.61,2608.83
ORD0008549,PROD0113,2,2142.62,4285.24
ORD0008549,PROD0048,2,2061.02,4122.04
ORD0008549,PROD0055,2,1837.32,3674.64
ORD0008550,PROD0072,2,1760.96,3521.92
ORD0008550,PROD0150,2,1359.89,2719.78
ORD0008550,PROD0058,2,1340.56,2681.12
ORD0008551,PROD0141,3,2290.45,6871.35
ORD0008551,PROD0200,3,1716.03,5148.09
ORD0008551,PROD0053,2,1013.25,2026.5
ORD0008551,PROD0132,3,2317.15,6951.45
ORD0008551,PROD0194,1,2279.05,2279.05
ORD0008552,PROD0191,3,1708.92,5126.76
ORD0008552,PROD0180,2,1976.45,3952.9
ORD0008552,PROD0037,3,1913.09,5739.27
ORD0008552,PROD0144,1,1036.56,1036.56
ORD0008553,PROD0199,3,171.16,513.48
ORD0008554,PROD0144,1,1036.56,1036.56
ORD0008554,PROD0141,3,2290.45,6871.35
ORD0008554,PROD0014,2,1772.51,3545.02
ORD0008554,PROD0148,2,868.47,1736.94
ORD0008555,PROD0162,3,2171.14,6513.42
ORD0008556,PROD0155,1,273.32,273.32
ORD0008556,PROD0012,1,654.49,654.49
ORD0008557,PROD0020,2,652.56,1305.12
ORD0008558,PROD0159,1,162.59,162.59
ORD0008559,PROD0042,1,937.77,937.77
ORD0008559,PROD0078,2,2374.02,4748.04
ORD0008559,PROD0039,2,1539.28,3078.56
ORD0008559,PROD0058,3,1340.56,4021.68
ORD0008560,PROD0144,1,1036.56,1036.56
ORD0008561,PROD0155,2,273.32,546.64
ORD0008561,PROD0045,1,1736.26,1736.26
ORD0008561,PROD0175,3,666.49,1999.47
ORD0008561,PROD0129,2,308.9,617.8
ORD0008561,PROD0074,2,1723.0,3446.0
ORD0008562,PROD0001,2,1305.43,2610.86
ORD0008562,PROD0172,2,1126.45,2252.9
ORD0008562,PROD0137,3,1954.46,5863.38
ORD0008562,PROD0030,2,2480.93,4961.86
ORD0008563,PROD0002,3,262.96,788.88
ORD0008563,PROD0130,3,1146.96,3440.88
ORD0008563,PROD0011,2,71.43,142.86
ORD0008563,PROD0072,3,1760.96,5282.88
ORD0008563,PROD0118,3,1409.33,4227.99
ORD0008564,PROD0134,1,1476.58,1476.58
ORD0008564,PROD0130,1,1146.96,1146.96
ORD0008564,PROD0034,3,2466.71,7400.13
ORD0008564,PROD0096,1,1531.42,1531.42
ORD0008564,PROD0180,3,1976.45,5929.35
ORD0008565,PROD0193,3,647.42,1942.26
ORD0008565,PROD0130,1,1146.96,1146.96
ORD0008565,PROD0032,2,796.43,1592.86
ORD0008566,PROD0049,3,1144.17,3432.51
ORD0008566,PROD0028,2,1704.3,3408.6
ORD0008566,PROD0059,1,2486.74,2486.74
ORD0008566,PROD0045,2,1736.26,3472.52
ORD0008567,PROD0101,3,2171.88,6515.64
ORD0008567,PROD0106,3,1611.35,4834.05
ORD0008567,PROD0122,1,1645.66,1645.66
ORD0008567,PROD0120,1,563.51,563.51
ORD0008567,PROD0030,1,2480.93,2480.93
ORD0008568,PROD0136,3,2338.79,7016.37
ORD0008568,PROD0188,3,2060.63,6181.89
ORD0008568,PROD0016,2,1340.31,2680.62
ORD0008568,PROD0141,1,2290.45,2290.45
ORD0008569,PROD0035,3,152.57,457.71
ORD0008569,PROD0152,2,1205.08,2410.16
ORD0008569,PROD0023,2,1971.92,3943.84
ORD0008570,PROD0037,3,1913.09,5739.27
ORD0008570,PROD0128,3,641.69,1925.07
ORD0008570,PROD0118,3,1409.33,4227.99
ORD0008570,PROD0184,2,1361.36,2722.72
ORD0008570,PROD0102,3,2183.87,6551.61
ORD0008571,PROD0157,3,673.31,2019.93
ORD0008572,PROD0063,3,1757.06,5271.18
ORD0008572,PROD0103,3,1656.99,4970.97
ORD0008572,PROD0107,3,2123.32,6369.96
ORD0008573,PROD0095,1,1210.83,1210.83
ORD0008573,PROD0059,1,2486.74,2486.74
ORD0008573,PROD0084,1,1848.44,1848.44
ORD0008573,PROD0109,2,608.3,1216.6
ORD0008573,PROD0065,2,1056.81,2113.62
ORD0008574,PROD0102,1,2183.87,2183.87
ORD0008574,PROD0175,1,666.49,666.49
ORD0008574,PROD0192,3,2290.5,6871.5
ORD0008575,PROD0101,1,2171.88,2171.88
ORD0008575,PROD0007,3,1643.05,4929.15
ORD0008575,PROD0115,1,1636.21,1636.21
ORD0008575,PROD0138,1,1449.76,1449.76
ORD0008575,PROD0107,2,2123.32,4246.64
ORD0008576,PROD0099,1,1106.19,1106.19
ORD0008576,PROD0142,3,999.49,2998.47
ORD0008577,PROD0023,2,1971.92,3943.84
ORD0008577,PROD0102,3,2183.87,6551.61
ORD0008577,PROD0014,1,1772.51,1772.51
ORD0008578,PROD0021,2,2249.78,4499.56
ORD0008578,PROD0151,2,295.59,591.18
ORD0008578,PROD0175,1,666.49,666.49
ORD0008579,PROD0072,1,1760.96,1760.96
ORD0008579,PROD0134,2,1476.58,2953.16
ORD0008580,PROD0103,2,1656.99,3313.98
ORD0008581,PROD0105,2,2098.87,4197.74
