payment_id,order_id,payment_ts,payment_method,payment_status,amount,currency
PAY0008118,ORD0008118,2026-03-27T22:01:53Z,bank_transfer,success,7121.79,SGD
PAY0008119,ORD0008119,2026-01-19T15:21:24Z,wallet,success,11181.01,SGD
PAY0008120,ORD0008120,2026-04-23T06:52:59Z,bank_transfer,success,7109.79,SGD
PAY0008121,ORD0008121,2026-04-13T23:16:21Z,bank_transfer,success,15453.36,SGD
PAY0008122,ORD0008122,2026-02-21T13:08:14Z,wallet,refunded,17792.87,SGD
PAY0008123,ORD0008123,2026-04-16T23:30:45Z,bank_transfer,success,11737.58,SGD
PAY0008124,ORD0008124,2026-05-12T13:15:22Z,paypal,success,1704.3,SGD
PAY0008125,ORD0008125,2026-05-14T05:32:52Z,paypal,success,3373.19,SGD
PAY0008126,ORD0008126,2026-03-05T18:42:47Z,bank_transfer,success,1854.63,SGD
PAY0008127,ORD0008127,2026-04-18T08:15:36Z,wallet,failed,14673.54,SGD
PAY0008128,ORD0008128,2026-05-01T23:33:36Z,bank_transfer,success,13344.81,SGD
PAY0008129,ORD0008129,2026-02-02T03:28:49Z,paypal,success,1112.3,SGD
PAY0008130,ORD0008130,2026-01-24T01:12:35Z,paypal,success,13037.58,SGD
PAY0008131,ORD0008131,2026-02-11T18:16:05Z,paypal,success,12163.73,SGD
PAY0008132,ORD0008132,2026-03-27T06:10:27Z,bank_transfer,success,1260.57,SGD
PAY0008133,ORD0008133,2026-01-15T10:49:08Z,card,failed,3680.43,SGD
PAY0008134,ORD0008134,2026-05-11T17:04:07Z,paypal,success,3771.92,SGD
PAY0008135,ORD0008135,2026-05-09T16:08:02Z,bank_transfer,success,2085.92,SGD
PAY0008136,ORD0008136,2026-04-16T15:21:55Z,bank_transfer,refunded,6699.02,SGD
PAY0008137,ORD0008137,2026-02-02T12:19:59Z,paypal,success,14987.78,SGD
PAY0008138,ORD0008138,2026-03-17T04:55:00Z,bank_transfer,success,4715.89,SGD
PAY0008139,ORD0008139,2026-02-07T20:40:51Z,wallet,success,8831.41,SGD
PAY0008140,ORD0008140,2026-02-16T02:38:22Z,paypal,success,6296.61,SGD
PAY0008141,ORD0008141,2026-03-07T21:13:21Z,card,success,7615.53,SGD
PAY0008142,ORD0008142,2026-03-03T16:03:26Z,card,success,15103.3,SGD
PAY0008143,ORD0008143,2026-05-16T04:01:59Z,paypal,success,11375.76,SGD
PAY0008144,ORD0008144,2026-03-09T03:11:18Z,card,success,632.0,SGD
PAY0008145,ORD0008145,2026-02-04T13:23:08Z,wallet,refunded,658.6,SGD
PAY0008146,ORD0008146,2026-01-22T11:39:14Z,paypal,success,12492.96,SGD
PAY0008147,ORD0008147,2026-03-25T00:26:30Z,wallet,success,8285.93,SGD
PAY0008148,ORD0008148,2026-01-27T13:15:20Z,paypal,success,16321.24,SGD
PAY0008149,ORD0008149,2026-05-06T13:29:24Z,card,success,12040.27,SGD
PAY0008150,ORD0008150,2026-05-09T03:04:31Z,paypal,failed,1843.1,SGD
PAY0008151,ORD0008151,2026-01-21T16:01:15Z,bank_transfer,success,886.72,SGD
PAY0008152,ORD0008152,2026-01-24T20:16:06Z,card,success,5427.6,SGD
PAY0008153,ORD0008153,2026-01-22T11:46:26Z,bank_transfer,success,6051.86,SGD
PAY0008154,ORD0008154,2026-02-25T14:46:36Z,bank_transfer,refunded,5697.94,SGD
PAY0008155,ORD0008155,2026-04-08T05:09:56Z,bank_transfer,success,14473.35,SGD
PAY0008156,ORD0008156,2026-03-13T21:21:00Z,wallet,pending,5677.45,SGD
PAY0008157,ORD0008157,2026-04-05T13:30:06Z,paypal,success,3696.88,SGD
PAY0008158,ORD0008158,2026-04-30T21:42:05Z,paypal,pending,3283.65,SGD
PAY0008159,ORD0008159,2026-05-20T18:06:00Z,card,success,15403.23,SGD
PAY0008160,ORD0008160,2026-03-14T19:20:16Z,paypal,success,975.58,SGD
PAY0008161,ORD0008161,2026-05-21T22:32:53Z,wallet,success,12082.97,SGD
PAY0008162,ORD0008162,2026-04-09T13:22:17Z,card,success,8316.54,SGD
PAY0008163,ORD0008163,2026-02-24T21:36:52Z,bank_transfer,success,1539.28,SGD
PAY0008164,ORD0008164,2026-05-09T19:05:45Z,bank_transfer,success,2262.01,SGD
PAY0008165,ORD0008165,2026-03-17T14:34:41Z,wallet,success,6081.29,SGD
PAY0008166,ORD0008166,2026-03-22T22:56:00Z,bank_transfer,failed,10805.0,SGD
PAY0008167,ORD0008167,2026-02-02T18:09:13Z,bank_transfer,success,15098.79,SGD
PAY0008168,ORD0008168,2026-02-16T04:34:20Z,paypal,pending,10365.18,SGD
PAY0008169,ORD0008169,2026-01-27T19:12:17Z,paypal,success,1361.36,SGD
PAY0008170,ORD0008170,2026-04-30T13:38:33Z,bank_transfer,refunded,338.22,SGD
PAY0008171,ORD0008171,2026-02-03T06:24:26Z,wallet,failed,898.96,SGD
PAY0008172,ORD0008172,2026-01-07T11:18:16Z,bank_transfer,success,218.52,SGD
PAY0008173,ORD0008173,2026-03-19T19:54:17Z,card,success,11672.01,SGD
PAY0008174,ORD0008174,2026-01-09T22:06:07Z,bank_transfer,success,10724.42,SGD
PAY0008175,ORD0008175,2026-03-25T19:23:05Z,wallet,success,2550.39,SGD
PAY0008176,ORD0008176,2026-03-11T09:31:29Z,wallet,success,4834.05,SGD
PAY0008177,ORD0008177,2026-03-07T01:22:14Z,bank_transfer,success,16654.13,SGD
PAY0008178,ORD0008178,2026-04-08T19:26:55Z,wallet,success,342.32,SGD
PAY0008179,ORD0008179,2026-05-12T09:48:29Z,paypal,failed,6361.39,SGD
PAY0008180,ORD0008180,2026-02-11T18:20:13Z,paypal,refunded,1170.1,SGD
PAY0008181,ORD0008181,2026-01-05T13:02:08Z,paypal,pending,5134.99,SGD
PAY0008182,ORD0008182,2026-04-26T18:30:46Z,wallet,success,18180.16,SGD
PAY0008183,ORD0008183,2026-03-22T12:33:07Z,bank_transfer,success,1127.02,SGD
PAY0008184,ORD0008184,2026-01-02T05:44:32Z,wallet,success,6666.86,SGD
PAY0008185,ORD0008185,2026-02-17T03:29:46Z,bank_transfer,refunded,13181.38,SGD
PAY0008186,ORD0008186,2026-01-26T01:18:47Z,wallet,failed,10663.34,SGD
PAY0008187,ORD0008187,2026-01-25T14:51:26Z,wallet,failed,9428.05,SGD
PAY0008188,ORD0008188,2026-05-24T23:03:25Z,paypal,success,4499.56,SGD
PAY0008189,ORD0008189,2026-01-19T06:38:06Z,bank_transfer,success,9724.54,SGD
PAY0008190,ORD0008190,2026-04-27T20:54:59Z,card,success,15489.26,SGD
PAY0008191,ORD0008191,2026-04-01T19:19:18Z,paypal,pending,3085.88,SGD
PAY0008192,ORD0008192,2026-04-25T15:40:32Z,wallet,pending,4425.81,SGD
PAY0008193,ORD0008193,2026-01-01T14:12:51Z,bank_transfer,success,2167.05,SGD
PAY0008194,ORD0008194,2026-05-04T20:26:18Z,bank_transfer,refunded,1294.83,SGD
PAY0008195,ORD0008195,2026-03-01T08:48:06Z,paypal,pending,1146.96,SGD
PAY0008196,ORD0008196,2026-01-03T16:06:14Z,card,success,8334.41,SGD
PAY0008197,ORD0008197,2026-03-09T13:14:23Z,paypal,success,3433.72,SGD
PAY0008198,ORD0008198,2026-02-08T13:16:00Z,bank_transfer,success,8601.32,SGD
PAY0008199,ORD0008199,2026-03-17T17:40:51Z,bank_transfer,refunded,5484.93,SGD
PAY0008200,ORD0008200,2026-03-15T21:04:57Z,bank_transfer,success,13965.1,SGD
PAY0008201,ORD0008201,2026-02-26T05:24:19Z,paypal,refunded,16847.09,SGD
PAY0008202,ORD0008202,2026-03-05T21:00:51Z,card,refunded,10879.44,SGD
PAY0008203,ORD0008203,2026-01-11T05:50:01Z,paypal,success,4942.63,SGD
PAY0008204,ORD0008204,2026-05-20T07:38:45Z,paypal,success,3422.02,SGD
PAY0008205,ORD0008205,2026-02-17T07:53:20Z,bank_transfer,success,6521.98,SGD
PAY0008206,ORD0008206,2026-04-19T22:07:29Z,paypal,success,8982.07,SGD
PAY0008207,ORD0008207,2026-01-18T20:00:09Z,wallet,success,2764.65,SGD
PAY0008208,ORD0008208,2026-03-22T15:39:42Z,bank_transfer,success,19992.11,SGD
PAY0008209,ORD0008209,2026-01-10T06:10:18Z,bank_transfer,success,6666.39,SGD
PAY0008210,ORD0008210,2026-03-15T20:27:55Z,bank_transfer,refunded,9155.92,SGD
PAY0008211,ORD0008211,2026-02-25T10:13:54Z,bank_transfer,success,12620.52,SGD
PAY0008212,ORD0008212,2026-04-07T11:42:38Z,bank_transfer,success,12488.62,SGD
PAY0008213,ORD0008213,2026-04-12T01:52:04Z,wallet,pending,1643.05,SGD
PAY0008214,ORD0008214,2026-01-14T07:54:30Z,card,success,4143.73,SGD
PAY0008215,ORD0008215,2026-01-21T10:29:45Z,bank_transfer,success,13177.85,SGD
PAY0008216,ORD0008216,2026-02-22T12:19:29Z,card,success,1361.36,SGD
PAY0008217,ORD0008217,2026-03-04T10:59:29Z,bank_transfer,success,2077.99,SGD
PAY0008218,ORD0008218,2026-03-18T21:49:41Z,wallet,pending,6098.65,SGD
PAY0008219,ORD0008219,2026-02-16T07:55:38Z,paypal,success,1112.3,SGD
PAY0008220,ORD0008220,2026-01-06T11:57:30Z,card,success,8194.53,SGD
PAY0008221,ORD0008221,2026-03-14T07:27:10Z,bank_transfer,success,8620.98,SGD
PAY0008222,ORD0008222,2026-04-23T17:02:20Z,wallet,pending,1645.66,SGD
PAY0008223,ORD0008223,2026-01-17T16:20:23Z,paypal,success,4619.21,SGD
PAY0008224,ORD0008224,2026-02-09T03:14:20Z,wallet,success,7311.76,SGD
PAY0008225,ORD0008225,2026-03-19T03:19:10Z,bank_transfer,success,3088.87,SGD
PAY0008226,ORD0008226,2026-01-26T01:26:39Z,wallet,success,8559.41,SGD
PAY0008227,ORD0008227,2026-05-21T22:10:44Z,wallet,success,1035.55,SGD
PAY0008228,ORD0008228,2026-04-17T08:27:47Z,card,refunded,16873.98,SGD
PAY0008229,ORD0008229,2026-02-28T17:59:10Z,bank_transfer,success,3272.04,SGD
PAY0008230,ORD0008230,2026-05-03T19:55:09Z,paypal,success,5641.31,SGD
PAY0008231,ORD0008231,2026-04-22T18:14:56Z,wallet,success,5845.22,SGD
PAY0008232,ORD0008232,2026-02-18T03:14:46Z,bank_transfer,success,4767.99,SGD
PAY0008233,ORD0008233,2026-02-07T00:12:43Z,card,success,9801.1,SGD
PAY0008234,ORD0008234,2026-01-12T21:45:45Z,paypal,success,2358.3,SGD
PAY0008235,ORD0008235,2026-01-09T15:48:22Z,wallet,success,7231.37,SGD
PAY0008236,ORD0008236,2026-03-29T00:33:51Z,wallet,success,5271.18,SGD
PAY0008237,ORD0008237,2026-05-19T01:39:27Z,wallet,success,4991.76,SGD
PAY0008238,ORD0008238,2026-04-25T20:54:06Z,bank_transfer,success,16017.26,SGD
PAY0008239,ORD0008239,2026-05-08T23:54:18Z,paypal,failed,3733.36,SGD
PAY0008240,ORD0008240,2026-03-15T01:38:56Z,card,success,234.51,SGD
PAY0008241,ORD0008241,2026-05-22T23:02:48Z,paypal,failed,18335.37,SGD
PAY0008242,ORD0008242,2026-01-06T06:05:53Z,wallet,success,6076.01,SGD
PAY0008243,ORD0008243,2026-01-03T01:02:35Z,bank_transfer,failed,7664.54,SGD
PAY0008244,ORD0008244,2026-01-13T15:03:12Z,card,success,1281.22,SGD
PAY0008245,ORD0008245,2026-05-21T18:14:34Z,wallet,success,628.64,SGD
PAY0008246,ORD0008246,2026-02-25T11:08:48Z,card,success,2608.35,SGD
PAY0008247,ORD0008247,2026-02-03T03:53:44Z,card,success,8985.58,SGD
PAY0008248,ORD0008248,2026-01-06T23:17:27Z,card,success,10215.53,SGD
PAY0008249,ORD0008249,2026-02-26T02:49:30Z,bank_transfer,success,10637.64,SGD
PAY0008250,ORD0008250,2026-02-23T16:02:03Z,wallet,success,4161.85,SGD
PAY0008251,ORD0008251,2026-04-14T09:16:17Z,wallet,success,10491.06,SGD
PAY0008252,ORD0008252,2026-05-12T19:38:25Z,wallet,success,14535.43,SGD
PAY0008253,ORD0008253,2026-04-18T02:28:50Z,wallet,success,18499.6,SGD
PAY0008254,ORD0008254,2026-04-09T08:19:45Z,card,success,11759.66,SGD
PAY0008255,ORD0008255,2026-01-22T00:14:03Z,card,failed,6977.69,SGD
PAY0008256,ORD0008256,2026-02-25T19:31:44Z,card,pending,13112.7,SGD
PAY0008257,ORD0008257,2026-02-05T19:41:27Z,wallet,success,4112.04,SGD
PAY0008258,ORD0008258,2026-05-23T11:40:41Z,paypal,success,889.65,SGD
PAY0008259,ORD0008259,2026-01-28T08:39:20Z,wallet,success,5700.79,SGD
PAY0008260,ORD0008260,2026-02-27T23:41:34Z,bank_transfer,success,18860.82,SGD
PAY0008261,ORD0008261,2026-01-08T20:30:43Z,wallet,pending,2960.17,SGD
PAY0008262,ORD0008262,2026-05-10T08:16:09Z,bank_transfer,success,5798.19,SGD
PAY0008263,ORD0008263,2026-04-20T04:59:46Z,paypal,refunded,10202.93,SGD
PAY0008264,ORD0008264,2026-04-26T16:17:51Z,bank_transfer,success,13784.92,SGD
PAY0008265,ORD0008265,2026-04-23T01:12:31Z,wallet,success,9779.84,SGD
PAY0008266,ORD0008266,2026-04-28T00:23:21Z,paypal,success,11364.89,SGD
PAY0008267,ORD0008267,2026-03-04T08:04:28Z,paypal,success,4096.66,SGD
PAY0008268,ORD0008268,2026-05-04T18:35:59Z,card,success,24250.28,SGD
PAY0008269,ORD0008269,2026-02-22T23:07:00Z,bank_transfer,success,4258.46,SGD
PAY0008270,ORD0008270,2026-03-22T11:06:10Z,card,success,14429.84,SGD
PAY0008271,ORD0008271,2026-05-02T22:38:04Z,wallet,pending,5195.55,SGD
PAY0008272,ORD0008272,2026-03-12T14:16:07Z,card,success,14229.75,SGD
PAY0008273,ORD0008273,2026-02-19T09:33:56Z,paypal,success,6562.24,SGD
PAY0008274,ORD0008274,2026-04-14T19:21:13Z,paypal,success,3291.38,SGD
PAY0008275,ORD0008275,2026-03-28T05:45:14Z,card,refunded,4610.71,SGD
PAY0008276,ORD0008276,2026-04-04T23:28:02Z,card,success,2221.54,SGD
PAY0008277,ORD0008277,2026-02-18T11:35:27Z,bank_transfer,success,7547.54,SGD
PAY0008278,ORD0008278,2026-02-03T22:59:05Z,paypal,success,5139.61,SGD
PAY0008279,ORD0008279,2026-04-08T01:43:37Z,bank_transfer,refunded,5317.53,SGD
PAY0008280,ORD0008280,2026-04-10T00:29:32Z,card,refunded,1077.13,SGD
PAY0008281,ORD0008281,2026-01-10T22:55:15Z,paypal,success,3826.18,SGD
PAY0008282,ORD0008282,2026-01-09T14:34:36Z,wallet,success,9325.26,SGD
PAY0008283,ORD0008283,2026-01-21T10:01:25Z,card,success,14269.66,SGD
PAY0008284,ORD0008284,2026-05-20T03:28:18Z,paypal,failed,4933.42,SGD
PAY0008285,ORD0008285,2026-04-06T13:04:09Z,paypal,success,1056.81,SGD
PAY0008286,ORD0008286,2026-05-15T07:44:27Z,wallet,success,2480.93,SGD
PAY0008287,ORD0008287,2026-03-09T22:59:36Z,wallet,success,10268.38,SGD
PAY0008288,ORD0008288,2026-05-09T23:51:33Z,wallet,success,17220.74,SGD
PAY0008289,ORD0008289,2026-02-28T03:18:30Z,wallet,success,10986.45,SGD
PAY0008290,ORD0008290,2026-05-07T14:48:18Z,wallet,failed,4834.05,SGD
PAY0008291,ORD0008291,2026-03-18T07:52:37Z,paypal,success,5236.96,SGD
PAY0008292,ORD0008292,2026-04-16T12:00:34Z,card,success,13193.52,SGD
PAY0008293,ORD0008293,2026-03-03T22:42:13Z,bank_transfer,success,12262.04,SGD
PAY0008294,ORD0008294,2026-02-03T15:17:27Z,card,success,4077.78,SGD
PAY0008295,ORD0008295,2026-02-08T08:11:10Z,card,success,1799.17,SGD
PAY0008296,ORD0008296,2026-02-04T14:40:09Z,paypal,success,4245.38,SGD
PAY0008297,ORD0008297,2026-02-28T00:59:00Z,paypal,success,3388.92,SGD
PAY0008298,ORD0008298,2026-02-03T17:12:17Z,card,success,3757.31,SGD
PAY0008299,ORD0008299,2026-05-20T15:26:52Z,card,success,12059.62,SGD
PAY0008300,ORD0008300,2026-05-07T03:01:41Z,card,success,15315.62,SGD
PAY0008301,ORD0008301,2026-03-03T03:04:18Z,bank_transfer,success,5460.3,SGD
PAY0008302,ORD0008302,2026-01-22T08:48:12Z,card,success,7702.74,SGD
PAY0008303,ORD0008303,2026-04-21T16:03:04Z,bank_transfer,success,7838.18,SGD
PAY0008304,ORD0008304,2026-02-02T12:57:13Z,bank_transfer,failed,3637.12,SGD
PAY0008305,ORD0008305,2026-01-05T03:18:12Z,bank_transfer,success,159.62,SGD
PAY0008306,ORD0008306,2026-04-08T00:45:06Z,wallet,success,5682.18,SGD
PAY0008307,ORD0008307,2026-05-02T15:30:26Z,wallet,success,1690.53,SGD
PAY0008308,ORD0008308,2026-01-20T13:49:36Z,card,success,6513.75,SGD
PAY0008309,ORD0008309,2026-02-12T04:21:46Z,bank_transfer,success,8139.81,SGD
PAY0008310,ORD0008310,2026-03-14T15:39:47Z,paypal,success,6940.17,SGD
PAY0008311,ORD0008311,2026-01-17T03:14:29Z,bank_transfer,refunded,5664.22,SGD
PAY0008312,ORD0008312,2026-04-29T02:28:23Z,paypal,success,9322.07,SGD
PAY0008313,ORD0008313,2026-03-08T11:10:06Z,bank_transfer,success,9865.42,SGD
PAY0008314,ORD0008314,2026-01-06T14:38:14Z,paypal,failed,2089.56,SGD
PAY0008315,ORD0008315,2026-02-21T22:39:22Z,wallet,success,16692.93,SGD
PAY0008316,ORD0008316,2026-04-04T06:07:44Z,card,failed,4262.36,SGD
PAY0008317,ORD0008317,2026-01-17T04:13:43Z,paypal,pending,4933.42,SGD
PAY0008318,ORD0008318,2026-01-20T02:11:42Z,bank_transfer,refunded,16280.31,SGD
PAY0008319,ORD0008319,2026-03-17T10:33:36Z,card,success,2926.74,SGD
PAY0008320,ORD0008320,2026-02-10T14:17:49Z,bank_transfer,success,11306.91,SGD
PAY0008321,ORD0008321,2026-01-22T21:30:12Z,bank_transfer,failed,7058.9,SGD
PAY0008322,ORD0008322,2026-01-14T17:34:44Z,paypal,success,9033.95,SGD
PAY0008323,ORD0008323,2026-01-21T12:35:40Z,wallet,success,20446.08,SGD
PAY0008324,ORD0008324,2026-04-05T01:17:37Z,wallet,refunded,12074.23,SGD
PAY0008325,ORD0008325,2026-04-11T09:54:16Z,wallet,refunded,14065.71,SGD
PAY0008326,ORD0008326,2026-01-07T03:58:20Z,bank_transfer,success,7705.34,SGD
PAY0008327,ORD0008327,2026-01-14T21:42:08Z,card,success,14769.32,SGD
PAY0008328,ORD0008328,2026-02-26T17:56:36Z,card,refunded,4434.72,SGD
PAY0008329,ORD0008329,2026-04-23T22:11:29Z,card,pending,8008.63,SGD
PAY0008330,ORD0008330,2026-03-06T05:01:02Z,paypal,failed,3009.92,SGD
PAY0008331,ORD0008331,2026-03-01T23:35:31Z,card,success,-13139.04,SGD
PAY0008332,ORD0008332,2026-01-14T02:13:27Z,paypal,success,6716.99,SGD
PAY0008333,ORD0008333,2026-03-04T11:55:46Z,card,success,6824.52,SGD
PAY0008334,ORD0008334,2026-02-10T21:34:19Z,paypal,refunded,8347.89,SGD
PAY0008335,ORD0008335,2026-03-02T06:03:57Z,wallet,success,10908.37,SGD
PAY0008336,ORD0008336,2026-03-20T18:09:52Z,bank_transfer,success,18956.9,SGD
PAY0008337,ORD0008337,2026-02-04T17:08:31Z,card,success,11279.36,SGD
PAY0008338,ORD0008338,2026-04-21T02:21:21Z,bank_transfer,success,2253.13,SGD
PAY0008339,ORD0008339,2026-04-01T05:48:31Z,card,success,5344.88,SGD
PAY0008340,ORD0008340,2026-05-24T02:34:08Z,card,success,663.38,SGD
PAY0008341,ORD0008341,2026-03-28T01:13:50Z,wallet,refunded,6859.07,SGD
PAY0008342,ORD0008342,2026-02-24T13:01:49Z,wallet,success,9114.29,SGD
PAY0008343,ORD0008343,2026-04-27T07:33:16Z,wallet,success,13758.94,SGD
PAY0008344,ORD0008344,2026-01-31T16:56:25Z,bank_transfer,success,12986.36,SGD
PAY0008345,ORD0008345,2026-03-06T13:41:29Z,wallet,success,3344.76,SGD
PAY0008346,ORD0008346,2026-01-30T10:53:31Z,bank_transfer,success,869.61,SGD
PAY0008347,ORD0008347,2026-02-12T20:12:43Z,card,success,21284.82,SGD
PAY0008348,ORD0008348,2026-04-02T18:32:56Z,card,pending,10231.82,SGD
PAY0008349,ORD0008349,2026-04-14T09:22:40Z,card,success,2953.35,SGD
PAY0008350,ORD0008350,2026-04-05T12:33:51Z,bank_transfer,pending,503.96,SGD
PAY0008351,ORD0008351,2026-03-21T06:40:13Z,card,success,13746.34,SGD
PAY0008352,ORD0008352,2026-04-20T15:38:12Z,wallet,success,8996.08,SGD
PAY0008353,ORD0008353,2026-01-16T21:30:45Z,wallet,pending,7760.57,SGD
PAY0008354,ORD0008354,2026-04-01T23:57:56Z,card,success,11062.95,SGD
PAY0008355,ORD0008355,2026-01-30T12:30:34Z,wallet,success,4081.75,SGD
PAY0008356,ORD0008356,2026-03-27T01:30:06Z,bank_transfer,pending,11137.31,SGD
PAY0008357,ORD0008357,2026-05-06T03:03:08Z,paypal,success,9326.92,SGD
PAY0008358,ORD0008358,2026-04-29T13:46:29Z,wallet,success,2463.5,SGD
PAY0008359,ORD0008359,2026-04-09T10:48:43Z,wallet,pending,4452.01,SGD
PAY0008360,ORD0008360,2026-01-20T08:24:46Z,card,success,8402.69,SGD
PAY0008361,ORD0008361,2026-01-22T02:45:04Z,bank_transfer,refunded,4077.78,SGD
PAY0008362,ORD0008362,2026-05-23T01:40:05Z,paypal,success,1531.42,SGD
PAY0008363,ORD0008363,2026-02-16T10:35:47Z,wallet,success,607.64,SGD
PAY0008364,ORD0008364,2026-03-28T11:40:38Z,bank_transfer,success,6904.89,SGD
PAY0008365,ORD0008365,2026-03-26T20:39:29Z,card,success,7895.74,SGD
PAY0008366,ORD0008366,2026-03-18T11:11:10Z,paypal,success,7655.46,SGD
PAY0008367,ORD0008367,2026-05-23T18:55:10Z,bank_transfer,success,2610.86,SGD
PAY0008368,ORD0008368,2026-05-20T16:59:43Z,paypal,success,4332.72,SGD
PAY0008369,ORD0008369,2026-02-28T08:44:29Z,bank_transfer,success,2490.38,SGD
PAY0008370,ORD0008370,2026-02-22T00:48:09Z,card,refunded,2636.13,SGD
PAY0008371,ORD0008371,2026-03-29T13:14:50Z,wallet,failed,4367.74,SGD
PAY0008372,ORD0008372,2026-04-10T01:58:37Z,paypal,failed,5885.43,SGD
PAY0008373,ORD0008373,2026-05-19T08:28:26Z,bank_transfer,success,5397.51,SGD
PAY0008374,ORD0008374,2026-03-02T20:09:27Z,paypal,success,3313.98,SGD
PAY0008375,ORD0008375,2026-04-27T18:54:00Z,card,pending,7971.41,SGD
PAY0008376,ORD0008376,2026-03-20T19:18:46Z,bank_transfer,success,13042.8,SGD
PAY0008377,ORD0008377,2026-05-09T02:06:26Z,wallet,success,16353.01,SGD
PAY0008378,ORD0008378,2026-03-07T08:29:20Z,card,success,6395.04,SGD
PAY0008379,ORD0008379,2026-04-13T02:48:58Z,wallet,success,13867.06,SGD
PAY0008380,ORD0008380,2026-04-30T06:12:29Z,bank_transfer,success,8521.77,SGD
PAY0008381,ORD0008381,2026-04-29T03:15:56Z,paypal,success,3890.06,SGD
PAY0008382,ORD0008382,2026-01-03T00:36:54Z,bank_transfer,success,2998.47,SGD
PAY0008383,ORD0008383,2026-05-06T03:45:54Z,paypal,success,5623.56,SGD
PAY0008384,ORD0008384,2026-01-25T15:50:39Z,wallet,success,11171.82,SGD
PAY0008385,ORD0008385,2026-04-02T17:53:47Z,card,pending,3432.51,SGD
PAY0008386,ORD0008386,2026-01-22T04:42:32Z,paypal,success,9644.92,SGD
PAY0008387,ORD0008387,2026-04-07T04:33:01Z,wallet,success,1818.56,SGD
PAY0008388,ORD0008388,2026-05-22T23:39:38Z,bank_transfer,success,6050.39,SGD
PAY0008389,ORD0008389,2026-04-03T12:33:21Z,bank_transfer,success,11964.12,SGD
PAY0008390,ORD0008390,2026-04-12T02:16:02Z,bank_transfer,success,16693.28,SGD
PAY0008391,ORD0008391,2026-04-13T05:20:42Z,wallet,success,2609.22,SGD
PAY0008392,ORD0008392,2026-01-05T13:56:48Z,wallet,pending,6309.88,SGD
PAY0008393,ORD0008393,2026-02-19T20:54:50Z,bank_transfer,success,6145.2,SGD
PAY0008394,ORD0008394,2026-04-26T10:10:56Z,bank_transfer,success,8297.93,SGD
PAY0008395,ORD0008395,2026-02-24T05:02:36Z,paypal,success,2905.41,SGD
PAY0008396,ORD0008396,2026-05-16T19:03:32Z,wallet,pending,8929.19,SGD
PAY0008397,ORD0008397,2026-01-21T05:02:25Z,bank_transfer,success,5544.7,SGD
PAY0008398,ORD0008398,2026-03-29T17:50:15Z,card,refunded,2550.39,SGD
PAY0008399,ORD0008399,2026-05-23T20:04:43Z,paypal,refunded,3109.68,SGD
PAY0008400,ORD0008400,2026-05-09T09:30:13Z,paypal,pending,327.78,SGD
PAY0008401,ORD0008401,2026-03-01T16:31:57Z,paypal,success,2047.09,SGD
PAY0008402,ORD0008402,2026-03-07T22:28:16Z,card,pending,1950.13,SGD
PAY0008403,ORD0008403,2026-05-05T06:55:50Z,bank_transfer,failed,5499.02,SGD
PAY0008404,ORD0008404,2026-04-23T13:51:43Z,wallet,pending,14413.54,SGD
PAY0008405,ORD0008405,2026-01-10T22:04:24Z,wallet,failed,1340.56,SGD
PAY0008406,ORD0008406,2026-01-31T02:29:40Z,wallet,success,8572.62,SGD
PAY0008407,ORD0008407,2026-03-07T14:57:31Z,paypal,success,1700.3,SGD
PAY0008408,ORD0008408,2026-01-16T02:11:07Z,paypal,success,303.82,SGD
PAY0008409,ORD0008409,2026-01-25T09:49:39Z,card,failed,8472.19,SGD
PAY0008410,ORD0008410,2026-05-01T15:32:18Z,card,success,921.55,SGD
PAY0008411,ORD0008411,2026-03-13T11:33:53Z,card,refunded,7639.62,SGD
PAY0008412,ORD0008412,2026-02-04T04:30:24Z,card,success,3771.92,SGD
PAY0008413,ORD0008413,2026-05-05T10:43:43Z,card,success,3865.89,SGD
PAY0008414,ORD0008414,2026-04-10T02:41:57Z,card,success,5886.16,SGD
PAY0008415,ORD0008415,2026-01-25T09:10:20Z,bank_transfer,success,850.13,SGD
PAY0008416,ORD0008416,2026-05-15T17:36:08Z,paypal,success,3952.9,SGD
PAY0008417,ORD0008417,2026-05-01T15:12:01Z,wallet,failed,19957.0,SGD
PAY0008418,ORD0008418,2026-02-24T15:28:35Z,paypal,success,2223.53,SGD
PAY0008419,ORD0008419,2026-04-24T21:53:56Z,card,success,3362.71,SGD
PAY0008420,ORD0008420,2026-05-09T09:15:35Z,bank_transfer,failed,7377.25,SGD
PAY0008421,ORD0008421,2026-01-02T04:51:31Z,bank_transfer,success,4258.46,SGD
PAY0008422,ORD0008422,2026-03-07T16:46:06Z,paypal,success,1131.02,SGD
PAY0008423,ORD0008423,2026-01-27T07:21:21Z,wallet,success,10036.16,SGD
PAY0008424,ORD0008424,2026-01-11T10:43:47Z,paypal,success,4656.3,SGD
PAY0008425,ORD0008425,2026-05-04T08:27:49Z,paypal,success,3474.82,SGD
PAY0008426,ORD0008426,2026-01-24T17:35:53Z,paypal,failed,1756.12,SGD
PAY0008427,ORD0008427,2026-03-28T22:28:28Z,bank_transfer,success,9080.61,SGD
PAY0008428,ORD0008428,2026-04-07T15:00:56Z,paypal,success,4207.65,SGD
PAY0008429,ORD0008429,2026-02-26T11:50:09Z,card,success,11087.53,SGD
