ticket_id,customer_id,created_at,resolved_at,priority,issue_type,status,satisfaction_score
TICK000877,CUST00632,2026-02-13T01:15:50Z,2026-02-17T14:15:50Z,low,payment_issue,closed,2
TICK000878,CUST00534,2026-04-04T10:35:48Z,2026-04-04T19:35:48Z,critical,payment_issue,closed,3
TICK000879,CUST00811,2026-02-24T12:43:36Z,,critical,product_question,open,
TICK000880,CUST00352,2026-01-22T17:26:01Z,2026-01-24T02:26:01Z,low,delivery_delay,closed,2
TICK000881,CUST00903,2026-01-03T22:18:14Z,2026-01-05T17:18:14Z,high,product_question,closed,1
TICK000882,CUST00346,2026-03-26T22:53:16Z,2026-03-27T09:53:16Z,critical,account_issue,closed,2
TICK000883,CUST00255,2026-02-15T21:09:46Z,,medium,product_question,open,
TICK000884,CUST00369,2026-05-15T08:37:23Z,,high,refund_request,in_progress,
TICK000885,CUST00353,2026-01-27T02:20:10Z,2026-01-28T07:20:10Z,high,delivery_delay,resolved,5
TICK000886,CUST00392,2026-02-18T03:43:12Z,,critical,technical_support,in_progress,
TICK000887,CUST00561,2026-05-01T23:30:54Z,,high,technical_support,open,
TICK000888,CUST00366,2026-04-17T18:35:17Z,,low,technical_support,in_progress,
TICK000889,CUST00239,2026-01-13T22:00:32Z,,high,account_issue,in_progress,
TICK000890,CUST00092,2026-02-17T14:11:19Z,,low,delivery_delay,open,
TICK000891,CUST00504,2026-04-24T09:22:21Z,2026-04-28T09:22:21Z,low,delivery_delay,resolved,1
TICK000892,CUST00005,2026-02-10T04:01:35Z,,low,delivery_delay,open,
TICK000893,CUST00282,2026-01-24T22:44:54Z,2026-01-26T23:44:54Z,low,technical_support,closed,2
TICK000894,CUST00331,2026-03-05T21:10:07Z,,low,technical_support,open,
TICK000895,CUST00034,2026-05-19T08:33:09Z,,low,account_issue,in_progress,
TICK000896,CUST00996,2026-04-17T13:18:55Z,,low,technical_support,open,
TICK000897,CUST00182,2026-04-02T09:11:32Z,2026-04-02T13:11:32Z,critical,account_issue,closed,3
TICK000898,CUST00365,2026-01-05T16:30:39Z,2026-01-07T16:30:39Z,high,technical_support,resolved,5
TICK000899,CUST00178,2026-01-09T23:16:52Z,2026-01-10T17:16:52Z,low,payment_issue,closed,2
TICK000900,CUST00415,2026-04-25T17:02:38Z,2026-04-27T01:02:38Z,high,product_question,closed,5
TICK000901,CUST00782,2026-04-01T07:12:31Z,2026-04-03T03:12:31Z,high,technical_support,closed,1
TICK000902,CUST00793,2026-03-10T20:55:59Z,,high,refund_request,open,
TICK000903,CUST00489,2026-04-06T19:55:35Z,,medium,refund_request,in_progress,
TICK000904,CUST00789,2026-04-17T20:26:04Z,,high,delivery_delay,in_progress,
TICK000905,CUST00662,2026-02-04T20:22:20Z,,low,payment_issue,open,
TICK000906,CUST00252,2026-02-08T17:13:57Z,,high,technical_support,in_progress,
TICK000907,CUST00505,2026-02-06T12:07:04Z,,medium,product_question,open,
TICK000908,CUST00453,2026-05-10T06:42:35Z,,low,account_issue,in_progress,
TICK000909,CUST00718,2026-02-26T01:45:24Z,,low,product_question,open,
TICK000910,CUST00169,2026-02-16T09:29:32Z,,high,technical_support,in_progress,
TICK000911,CUST00575,2026-02-10T13:33:17Z,2026-02-10T14:33:17Z,high,account_issue,closed,1
TICK000912,CUST00945,2026-01-25T21:34:27Z,,critical,product_question,open,
TICK000913,CUST00014,2026-01-10T03:45:44Z,,low,refund_request,in_progress,
TICK000914,CUST00912,2026-05-22T12:35:40Z,2026-05-23T01:35:40Z,critical,technical_support,resolved,5
TICK000915,CUST00019,2026-01-23T02:14:10Z,2026-01-27T15:14:10Z,medium,product_question,closed,4
TICK000916,CUST00692,2026-01-25T20:21:52Z,2026-01-26T13:21:52Z,high,account_issue,resolved,1
TICK000917,CUST00041,2026-02-28T20:20:01Z,,low,delivery_delay,open,
TICK000918,CUST00646,2026-02-03T17:30:16Z,2026-02-07T20:30:16Z,low,account_issue,resolved,1
TICK000919,CUST00614,2026-02-04T07:55:06Z,2026-02-05T00:55:06Z,low,technical_support,resolved,3
TICK000920,CUST00724,2026-03-12T08:57:35Z,,critical,technical_support,in_progress,
TICK000921,CUST00458,2026-05-21T07:34:00Z,,low,product_question,in_progress,
TICK000922,CUST00700,2026-01-28T10:10:20Z,,high,refund_request,in_progress,
TICK000923,CUST00769,2026-01-05T01:15:42Z,2026-01-06T13:15:42Z,high,payment_issue,resolved,3
TICK000924,CUST00070,2026-03-02T02:37:34Z,,critical,payment_issue,open,
TICK000925,CUST00490,2026-05-11T04:43:55Z,2026-05-12T06:43:55Z,critical,refund_request,resolved,2
TICK000926,CUST00902,2026-04-18T01:15:22Z,,high,account_issue,open,
TICK000927,CUST00530,2026-05-22T19:35:16Z,,low,delivery_delay,in_progress,
TICK000928,CUST00026,2026-04-19T11:00:31Z,2026-04-19T13:00:31Z,low,payment_issue,closed,3
TICK000929,CUST00963,2026-03-27T09:51:34Z,2026-03-28T04:51:34Z,high,account_issue,closed,2
TICK000930,CUST00341,2026-05-05T14:21:54Z,,low,delivery_delay,in_progress,
TICK000931,CUST00887,2026-03-11T06:47:21Z,,critical,account_issue,in_progress,
TICK000932,CUST00706,2026-02-21T04:27:35Z,,low,technical_support,in_progress,
TICK000933,CUST00116,2026-02-04T08:09:46Z,2026-02-05T02:09:46Z,low,refund_request,closed,5
TICK000934,CUST00203,2026-04-06T04:50:01Z,,high,technical_support,open,
TICK000935,CUST00260,2026-02-08T22:47:20Z,,low,payment_issue,in_progress,
TICK000936,CUST00635,2026-02-11T17:59:24Z,,low,technical_support,open,
TICK000937,CUST00691,2026-04-22T07:48:26Z,2026-04-23T18:48:26Z,medium,account_issue,closed,4
TICK000938,CUST00959,2026-05-20T06:47:54Z,,low,technical_support,open,
TICK000939,CUST00745,2026-02-20T16:40:43Z,2026-02-20T20:40:43Z,high,product_question,closed,3
TICK000940,CUST00095,2026-03-17T05:28:39Z,2026-03-17T19:28:39Z,critical,account_issue,closed,5
TICK000941,CUST00433,2026-01-24T13:23:00Z,,low,technical_support,in_progress,
TICK000942,CUST00829,2026-02-04T21:12:51Z,,medium,refund_request,open,
TICK000943,CUST00209,2026-03-08T21:14:10Z,2026-03-10T18:14:10Z,medium,payment_issue,resolved,3
TICK000944,CUST00962,2026-02-22T08:36:10Z,,high,account_issue,open,
TICK000945,CUST00358,2026-01-09T06:46:40Z,2026-01-10T09:46:40Z,critical,product_question,resolved,3
TICK000946,CUST00577,2026-02-17T13:32:35Z,,medium,technical_support,open,
TICK000947,CUST00108,2026-01-07T06:45:42Z,,critical,product_question,open,
TICK000948,CUST00860,2026-01-24T10:54:34Z,,high,account_issue,in_progress,
TICK000949,CUST00065,2026-01-05T14:07:56Z,,critical,technical_support,open,
TICK000950,CUST00024,2026-04-11T01:13:35Z,2026-04-11T09:13:35Z,high,product_question,closed,1
TICK000951,CUST00951,2026-03-12T08:13:09Z,,high,payment_issue,in_progress,
TICK000952,CUST00790,2026-05-21T20:32:19Z,,low,technical_support,in_progress,
TICK000953,CUST00820,2026-03-28T00:48:24Z,,high,payment_issue,in_progress,
TICK000954,CUST00893,2026-04-02T09:40:44Z,,high,delivery_delay,in_progress,
TICK000955,CUST00065,2026-04-01T06:03:50Z,2026-04-05T03:03:50Z,low,refund_request,closed,2
TICK000956,CUST00531,2026-03-29T19:11:10Z,2026-04-03T04:11:10Z,low,product_question,resolved,3
TICK000957,CUST00654,2026-01-29T12:16:58Z,,critical,product_question,open,
TICK000958,CUST00754,2026-03-07T10:03:09Z,,high,delivery_delay,open,
TICK000959,CUST00497,2026-05-11T08:04:05Z,2026-05-12T03:04:05Z,critical,technical_support,resolved,1
TICK000960,CUST00154,2026-03-09T13:47:30Z,2026-03-13T14:47:30Z,medium,product_question,resolved,3
TICK000961,CUST00095,2026-04-20T07:18:32Z,,medium,product_question,in_progress,
TICK000962,CUST00308,2026-03-16T09:14:03Z,2026-03-19T23:14:03Z,low,delivery_delay,closed,3
TICK000963,CUST00299,2026-04-30T04:48:28Z,2026-05-02T09:48:28Z,medium,product_question,resolved,1
TICK000964,CUST00215,2026-01-28T06:04:35Z,,low,technical_support,in_progress,
TICK000965,CUST00038,2026-02-18T00:18:19Z,2026-02-18T12:18:19Z,critical,delivery_delay,closed,4
TICK000966,CUST00624,2026-04-21T14:39:50Z,,low,delivery_delay,open,
TICK000967,CUST00343,2026-04-29T06:52:38Z,,medium,delivery_delay,in_progress,
TICK000968,CUST00470,2026-03-18T13:02:51Z,2026-03-18T23:02:51Z,critical,refund_request,closed,5
TICK000969,CUST00049,2026-01-26T17:41:44Z,,low,refund_request,in_progress,
TICK000970,CUST00443,2026-02-12T14:34:41Z,2026-02-15T09:34:41Z,low,payment_issue,closed,1
TICK000971,CUST00701,2026-03-24T17:10:03Z,,critical,technical_support,open,
TICK000972,CUST00811,2026-02-02T13:09:22Z,,critical,delivery_delay,open,
TICK000973,CUST00473,2026-02-07T21:06:25Z,2026-02-09T19:06:25Z,critical,payment_issue,closed,1
TICK000974,CUST00719,2026-05-11T02:00:34Z,,critical,payment_issue,in_progress,
TICK000975,CUST00200,2026-03-02T08:41:43Z,,high,technical_support,open,
TICK000976,CUST00447,2026-04-06T16:05:04Z,2026-04-07T21:05:04Z,high,account_issue,resolved,3
TICK000977,CUST00288,2026-05-02T17:33:08Z,,low,account_issue,open,
TICK000978,CUST00117,2026-02-26T23:54:27Z,,high,product_question,in_progress,
TICK000979,CUST00740,2026-03-25T21:19:58Z,,low,technical_support,in_progress,
TICK000980,CUST00966,2026-02-05T10:46:43Z,,medium,product_question,in_progress,
TICK000981,CUST00134,2026-04-15T14:23:46Z,2026-04-17T10:23:46Z,critical,payment_issue,closed,1
TICK000982,CUST00210,2026-03-25T18:50:06Z,2026-03-26T03:50:06Z,low,delivery_delay,resolved,4
TICK000983,CUST00034,2026-02-28T18:21:58Z,,medium,product_question,in_progress,
TICK000984,CUST00119,2026-05-01T03:03:14Z,2026-05-01T17:03:14Z,low,delivery_delay,closed,4
TICK000985,CUST00770,2026-02-09T15:15:25Z,2026-02-13T18:15:25Z,low,delivery_delay,resolved,4
TICK000986,CUST00522,2026-04-28T12:44:46Z,,critical,refund_request,in_progress,
TICK000987,CUST00193,2026-04-19T13:07:55Z,,medium,payment_issue,in_progress,
TICK000988,CUST00018,2026-02-27T06:59:36Z,2026-03-01T06:59:36Z,low,refund_request,closed,2
TICK000989,CUST00314,2026-03-09T16:06:08Z,,critical,delivery_delay,open,
TICK000990,CUST00117,2026-01-24T06:20:05Z,,critical,delivery_delay,in_progress,
TICK000991,CUST00280,2026-03-27T11:59:20Z,,medium,delivery_delay,open,
TICK000992,CUST00815,2026-05-19T03:01:50Z,2026-05-20T18:01:50Z,high,payment_issue,closed,5
TICK000993,CUST00727,2026-04-28T21:45:34Z,2026-04-30T11:45:34Z,medium,technical_support,resolved,1
TICK000994,CUST00951,2026-01-19T05:24:55Z,2026-01-19T22:24:55Z,critical,delivery_delay,closed,2
TICK000995,CUST00027,2026-01-27T05:35:22Z,2026-01-27T23:35:22Z,high,account_issue,closed,2
TICK000996,CUST00343,2026-04-25T13:47:56Z,,high,delivery_delay,in_progress,
TICK000997,CUST00162,2026-04-02T20:59:29Z,,high,delivery_delay,in_progress,
TICK000998,CUST00282,2026-02-26T12:58:08Z,2026-02-27T01:58:08Z,critical,refund_request,closed,3
TICK000999,CUST00134,2026-04-01T12:27:49Z,2026-04-03T01:27:49Z,medium,technical_support,closed,1
TICK001000,CUST00041,2026-04-04T01:01:48Z,,high,refund_request,open,
TICK001001,CUST00655,2026-05-09T07:52:37Z,2026-05-10T09:52:37Z,critical,product_question,closed,2
TICK001002,CUST00408,2026-05-04T01:37:01Z,,high,payment_issue,open,
TICK001003,CUST00389,2026-04-29T18:00:35Z,2026-05-02T20:00:35Z,medium,technical_support,closed,3
TICK001004,CUST00826,2026-03-12T08:56:09Z,2026-03-12T13:56:09Z,critical,payment_issue,resolved,1
TICK001005,CUST00806,2026-02-01T08:05:08Z,2026-02-01T10:05:08Z,medium,account_issue,closed,5
TICK001006,CUST00940,2026-05-20T10:24:26Z,,critical,payment_issue,open,
TICK001007,CUST00486,2026-02-27T01:59:30Z,,high,delivery_delay,in_progress,
TICK001008,CUST00296,2026-01-24T03:46:04Z,2026-01-25T19:46:04Z,critical,delivery_delay,resolved,2
TICK001009,CUST00246,2026-05-23T03:48:32Z,2026-05-27T00:48:32Z,medium,delivery_delay,closed,5
TICK001010,CUST00831,2026-02-11T08:27:27Z,2026-02-11T18:27:27Z,medium,delivery_delay,closed,3
TICK001011,CUST00352,2026-04-02T21:36:47Z,2026-04-04T12:36:47Z,high,refund_request,resolved,5
TICK001012,CUST00119,2026-02-20T00:50:37Z,2026-02-24T00:50:37Z,low,account_issue,resolved,1
TICK001013,CUST00931,2026-01-04T05:40:04Z,,critical,technical_support,open,
TICK001014,CUST00115,2026-01-04T17:17:45Z,,low,payment_issue,in_progress,
TICK001015,CUST00971,2026-03-19T23:30:53Z,2026-03-21T01:30:53Z,low,refund_request,closed,3
TICK001016,CUST00713,2026-05-23T11:59:23Z,,medium,technical_support,open,
TICK001017,CUST00092,2026-05-05T03:15:33Z,,medium,refund_request,open,
TICK001018,CUST00572,2026-03-16T02:45:28Z,,critical,refund_request,in_progress,
TICK001019,CUST00366,2026-04-28T09:57:26Z,,low,account_issue,open,
TICK001020,CUST00440,2026-05-23T07:18:05Z,2026-05-23T09:18:05Z,low,payment_issue,closed,4
TICK001021,CUST00231,2026-01-02T12:45:44Z,2026-01-03T19:45:44Z,critical,technical_support,closed,3
TICK001022,CUST00110,2026-04-17T18:58:55Z,,medium,technical_support,in_progress,
TICK001023,CUST00298,2026-03-01T15:59:57Z,2026-03-01T17:59:57Z,critical,refund_request,closed,3
TICK001024,CUST00781,2026-05-04T13:33:15Z,2026-05-04T16:33:15Z,high,account_issue,resolved,3
TICK001025,CUST00661,2026-04-14T10:30:01Z,2026-04-15T17:30:01Z,high,technical_support,closed,5
TICK001026,CUST00331,2026-02-02T12:36:41Z,,critical,payment_issue,in_progress,
TICK001027,CUST00694,2026-01-18T10:03:07Z,,critical,refund_request,in_progress,
TICK001028,CUST00673,2026-01-06T10:08:45Z,,critical,refund_request,in_progress,
TICK001029,CUST00828,2026-03-20T07:17:32Z,2026-03-24T00:17:32Z,low,refund_request,closed,5
TICK001030,CUST00611,2026-04-07T00:34:28Z,2026-04-11T10:34:28Z,medium,product_question,resolved,2
TICK001031,CUST00266,2026-04-18T04:55:40Z,,critical,refund_request,in_progress,
TICK001032,CUST00456,2026-05-15T22:31:23Z,,high,payment_issue,in_progress,
TICK001033,CUST00963,2026-01-13T14:52:32Z,2026-01-14T10:52:32Z,medium,product_question,resolved,4
TICK001034,CUST00799,2026-01-05T18:13:58Z,,low,account_issue,in_progress,
TICK001035,CUST00083,2026-04-17T17:19:38Z,,low,technical_support,open,
TICK001036,CUST00956,2026-03-20T11:59:31Z,,medium,refund_request,in_progress,
TICK001037,CUST00039,2026-02-08T04:43:53Z,,high,payment_issue,in_progress,
TICK001038,CUST00476,2026-03-12T11:21:35Z,2026-03-14T04:21:35Z,high,account_issue,resolved,3
TICK001039,CUST00859,2026-04-23T14:40:21Z,,high,refund_request,in_progress,
TICK001040,CUST00519,2026-01-26T04:43:54Z,2026-01-29T02:43:54Z,medium,product_question,resolved,2
TICK001041,CUST00029,2026-01-26T23:20:12Z,2026-01-27T16:20:12Z,critical,account_issue,resolved,4
TICK001042,CUST00349,2026-01-10T17:17:27Z,,high,delivery_delay,in_progress,
TICK001043,CUST00914,2026-03-02T18:37:18Z,2026-03-07T07:37:18Z,low,payment_issue,closed,2
TICK001044,CUST00111,2026-04-16T06:28:46Z,,high,payment_issue,in_progress,
TICK001045,CUST00850,2026-02-05T08:22:53Z,2026-02-10T08:22:53Z,low,delivery_delay,closed,5
TICK001046,CUST00427,2026-02-01T07:53:41Z,2026-02-03T05:53:41Z,critical,technical_support,resolved,5
TICK001047,CUST00617,2026-01-16T22:36:55Z,2026-01-17T11:36:55Z,medium,delivery_delay,resolved,4
TICK001048,CUST00478,2026-04-29T21:58:50Z,,medium,product_question,open,
TICK001049,CUST00032,2026-04-09T03:40:40Z,2026-04-11T13:40:40Z,low,delivery_delay,resolved,2
TICK001050,CUST00520,2026-05-10T19:29:08Z,,critical,account_issue,open,
TICK001051,CUST00073,2026-01-13T23:27:32Z,2026-01-14T16:27:32Z,critical,account_issue,closed,2
TICK001052,CUST00302,2026-01-10T14:39:28Z,,high,technical_support,open,
TICK001053,CUST00095,2026-01-09T04:48:10Z,,critical,refund_request,open,
TICK001054,CUST00811,2026-05-05T06:41:30Z,,low,account_issue,in_progress,
TICK001055,CUST00466,2026-05-23T05:43:55Z,2026-05-27T01:43:55Z,medium,delivery_delay,resolved,1
TICK001056,CUST00490,2026-01-03T00:19:58Z,2026-01-05T17:19:58Z,low,payment_issue,closed,2
TICK001057,CUST00567,2026-05-07T10:38:58Z,,critical,account_issue,in_progress,
TICK001058,CUST00905,2026-04-26T09:52:10Z,,critical,refund_request,in_progress,
TICK001059,CUST00278,2026-05-13T18:55:33Z,2026-05-16T07:55:33Z,low,product_question,closed,2
TICK001060,CUST00138,2026-04-05T21:52:09Z,2026-04-08T22:52:09Z,low,delivery_delay,resolved,2
TICK001061,CUST00194,2026-04-02T23:24:34Z,,medium,technical_support,in_progress,
TICK001062,CUST00605,2026-05-17T06:58:32Z,,medium,refund_request,in_progress,
TICK001063,CUST00818,2026-03-18T07:36:04Z,,medium,technical_support,open,
TICK001064,CUST00259,2026-04-15T00:01:50Z,2026-04-15T10:01:50Z,medium,technical_support,closed,2
TICK001065,CUST00560,2026-04-26T07:32:14Z,,low,technical_support,open,
TICK001066,CUST00527,2026-01-20T13:20:07Z,2026-01-21T18:20:07Z,critical,product_question,resolved,1
TICK001067,CUST00335,2026-02-22T18:20:37Z,2026-02-23T08:20:37Z,high,payment_issue,resolved,1
TICK001068,CUST00172,2026-02-01T06:30:28Z,,high,refund_request,in_progress,
TICK001069,CUST00476,2026-02-04T22:39:29Z,,high,refund_request,open,
TICK001070,CUST00370,2026-04-26T22:41:09Z,2026-04-27T22:41:09Z,critical,payment_issue,resolved,5
TICK001071,CUST00573,2026-02-13T22:27:31Z,,medium,account_issue,open,
TICK001072,CUST00118,2026-04-07T13:46:33Z,,critical,refund_request,in_progress,
TICK001073,CUST00053,2026-01-24T06:17:07Z,2026-01-27T11:17:07Z,medium,refund_request,resolved,2
TICK001074,CUST00710,2026-02-28T01:18:15Z,2026-02-28T17:18:15Z,critical,technical_support,resolved,1
TICK001075,CUST00548,2026-03-29T05:14:07Z,,critical,technical_support,open,
TICK001076,CUST00376,2026-03-28T05:35:28Z,2026-04-02T00:35:28Z,low,account_issue,resolved,5
TICK001077,CUST00541,2026-02-27T19:13:02Z,,medium,refund_request,in_progress,
TICK001078,CUST00568,2026-05-06T08:59:28Z,,low,product_question,open,
TICK001079,CUST00422,2026-01-15T02:48:43Z,2026-01-15T11:48:43Z,low,refund_request,resolved,3
TICK001080,CUST00347,2026-01-26T06:32:24Z,,low,account_issue,in_progress,
TICK001081,CUST00633,2026-05-03T18:41:18Z,2026-05-08T05:41:18Z,low,technical_support,closed,5
TICK001082,CUST00074,2026-03-13T12:08:19Z,,low,delivery_delay,in_progress,
TICK001083,CUST00627,2026-01-10T07:26:45Z,,low,payment_issue,in_progress,
TICK001084,CUST00272,2026-01-26T18:31:29Z,2026-01-27T07:31:29Z,high,delivery_delay,closed,1
TICK001085,CUST00604,2026-05-16T22:02:05Z,2026-05-17T03:02:05Z,low,refund_request,closed,2
TICK001086,CUST00326,2026-03-23T20:27:08Z,,medium,payment_issue,in_progress,
TICK001087,CUST00861,2026-04-18T09:22:21Z,2026-04-21T22:22:21Z,low,technical_support,resolved,5
TICK001088,CUST00506,2026-04-16T10:22:12Z,,medium,payment_issue,in_progress,
TICK001089,CUST00988,2026-02-25T16:39:20Z,2026-03-02T15:39:20Z,medium,product_question,closed,4
TICK001090,CUST00668,2026-02-02T21:53:11Z,,critical,product_question,open,
TICK001091,CUST00305,2026-03-16T17:37:42Z,2026-03-18T10:37:42Z,critical,payment_issue,closed,4
TICK001092,CUST00263,2026-04-11T02:27:42Z,2026-04-11T10:27:42Z,high,account_issue,closed,4
TICK001093,CUST00517,2026-01-05T09:53:55Z,2026-01-09T10:53:55Z,medium,account_issue,resolved,3
TICK001094,CUST00316,2026-01-29T21:03:35Z,2026-01-30T10:03:35Z,medium,delivery_delay,resolved,2
TICK001095,CUST00309,2026-05-15T12:09:48Z,,low,refund_request,in_progress,
TICK001096,CUST00651,2026-02-13T03:49:07Z,2026-02-17T23:49:07Z,low,product_question,resolved,2
TICK001097,CUST00442,2026-05-08T06:58:27Z,2026-05-10T17:58:27Z,medium,product_question,closed,3
TICK001098,CUST00916,2026-05-17T02:55:49Z,2026-05-18T08:55:49Z,critical,payment_issue,closed,4
TICK001099,CUST00058,2026-02-13T17:13:33Z,,high,product_question,open,
TICK001100,CUST00658,2026-01-18T19:57:37Z,,high,technical_support,open,
TICK001101,CUST00328,2026-04-26T14:52:59Z,,high,product_question,in_progress,
TICK001102,CUST00826,2026-05-01T13:50:59Z,,low,refund_request,in_progress,
TICK001103,CUST00906,2026-02-24T00:04:10Z,,critical,technical_support,open,
TICK001104,CUST00845,2026-03-02T00:17:47Z,2026-03-04T00:17:47Z,critical,payment_issue,resolved,1
TICK001105,CUST00982,2026-02-03T23:44:06Z,,low,technical_support,open,
TICK001106,CUST00151,2026-03-26T10:58:52Z,2026-03-27T00:58:52Z,high,refund_request,closed,2
TICK001107,CUST00684,2026-04-05T11:55:52Z,,critical,product_question,open,
TICK001108,CUST00326,2026-02-15T09:11:05Z,2026-02-19T23:11:05Z,medium,refund_request,closed,2
TICK001109,CUST00457,2026-03-17T11:08:57Z,,medium,refund_request,in_progress,
TICK001110,CUST00635,2026-03-30T19:03:32Z,,medium,payment_issue,open,
TICK001111,CUST00508,2026-01-21T20:31:24Z,2026-01-22T11:31:24Z,critical,delivery_delay,resolved,5
TICK001112,CUST00438,2026-02-16T09:44:42Z,2026-02-21T05:44:42Z,low,refund_request,closed,2
TICK001113,CUST00770,2026-05-03T17:19:15Z,2026-05-04T17:19:15Z,critical,product_question,resolved,1
TICK001114,CUST00161,2026-01-10T23:01:35Z,2026-01-14T17:01:35Z,low,product_question,resolved,3
TICK001115,CUST00295,2026-03-24T18:09:44Z,,high,account_issue,open,
TICK001116,CUST00856,2026-04-08T02:40:18Z,,high,payment_issue,open,
TICK001117,CUST00826,2026-02-10T11:25:22Z,2026-02-10T18:25:22Z,high,refund_request,resolved,1
TICK001118,CUST00572,2026-02-18T23:22:12Z,,high,account_issue,in_progress,
TICK001119,CUST00012,2026-03-25T00:36:32Z,,low,product_question,in_progress,
TICK001120,CUST00156,2026-05-10T10:04:44Z,,critical,delivery_delay,open,
TICK001121,CUST00954,2026-04-22T12:05:17Z,,medium,payment_issue,open,
TICK001122,CUST00225,2026-05-16T03:30:49Z,2026-05-17T10:30:49Z,high,delivery_delay,resolved,4
TICK001123,CUST00557,2026-01-08T07:46:33Z,2026-01-08T08:46:33Z,critical,delivery_delay,resolved,5
TICK001124,CUST00511,2026-02-15T00:23:01Z,2026-02-16T09:23:01Z,critical,delivery_delay,resolved,3
TICK001125,CUST00406,2026-03-16T07:22:30Z,2026-03-17T10:22:30Z,high,payment_issue,resolved,5
TICK001126,CUST00786,2026-03-22T14:54:30Z,,low,refund_request,open,
TICK001127,CUST00255,2026-01-02T04:05:49Z,2026-01-03T03:05:49Z,critical,account_issue,resolved,5
TICK001128,CUST00402,2026-01-13T06:40:37Z,,low,payment_issue,in_progress,
TICK001129,CUST00949,2026-04-19T01:40:20Z,2026-04-19T17:40:20Z,critical,product_question,resolved,2
TICK001130,CUST00958,2026-02-03T11:22:22Z,2026-02-04T13:22:22Z,critical,product_question,closed,5
TICK001131,CUST00964,2026-02-19T18:04:53Z,,low,technical_support,in_progress,
TICK001132,CUST00958,2026-03-23T11:52:31Z,,low,payment_issue,in_progress,
TICK001133,CUST00213,2026-04-30T19:33:57Z,,critical,account_issue,open,
TICK001134,CUST00832,2026-04-02T01:26:43Z,,low,delivery_delay,in_progress,
TICK001135,CUST00318,2026-05-12T10:04:12Z,2026-05-16T02:04:12Z,low,payment_issue,closed,5
TICK001136,CUST00113,2026-05-04T02:03:11Z,,low,refund_request,open,
TICK001137,CUST00985,2026-02-24T00:39:07Z,,critical,account_issue,in_progress,
TICK001138,CUST00652,2026-02-27T07:56:32Z,,medium,payment_issue,in_progress,
TICK001139,CUST00075,2026-03-26T05:30:33Z,,medium,refund_request,in_progress,
TICK001140,CUST00419,2026-01-14T07:55:31Z,,high,refund_request,open,
TICK001141,CUST00446,2026-04-21T21:26:11Z,,high,delivery_delay,open,
TICK001142,CUST00872,2026-02-25T17:01:14Z,2026-02-26T10:01:14Z,high,delivery_delay,resolved,3
TICK001143,CUST00937,2026-05-13T02:20:26Z,2026-05-14T07:20:26Z,critical,product_question,resolved,5
TICK001144,CUST00017,2026-02-04T07:42:59Z,,medium,delivery_delay,in_progress,
TICK001145,CUST00690,2026-01-14T21:11:13Z,2026-01-14T22:11:13Z,medium,payment_issue,closed,5
TICK001146,CUST00469,2026-02-26T09:09:14Z,,high,product_question,in_progress,
TICK001147,CUST00636,2026-01-16T21:37:04Z,2026-01-19T04:37:04Z,low,product_question,closed,3
TICK001148,CUST00375,2026-05-15T16:44:37Z,2026-05-17T18:44:37Z,low,refund_request,resolved,1
TICK001149,CUST00219,2026-02-10T10:59:56Z,2026-02-12T04:59:56Z,critical,account_issue,resolved,2
TICK001150,CUST00583,2026-03-11T09:55:09Z,,high,technical_support,open,
TICK001151,CUST00864,2026-05-07T11:50:40Z,,critical,payment_issue,in_progress,
TICK001152,CUST00137,2026-04-02T12:46:13Z,,high,product_question,in_progress,
TICK001153,CUST00766,2026-01-19T18:14:05Z,,high,product_question,in_progress,
TICK001154,CUST00410,2026-02-09T03:24:58Z,2026-02-10T01:24:58Z,high,product_question,resolved,1
TICK001155,CUST00448,2026-04-11T16:02:05Z,,medium,delivery_delay,open,
TICK001156,CUST00884,2026-04-21T10:47:55Z,2026-04-23T02:47:55Z,low,account_issue,closed,4
TICK001157,CUST00994,2026-05-23T13:28:00Z,,critical,payment_issue,open,
TICK001158,CUST00179,2026-05-08T00:44:27Z,2026-05-09T17:44:27Z,critical,delivery_delay,closed,3
TICK001159,CUST00450,2026-03-15T07:14:22Z,,low,technical_support,open,
TICK001160,CUST00359,2026-01-16T11:51:14Z,2026-01-20T19:51:14Z,low,product_question,resolved,5
TICK001161,CUST00462,2026-04-30T11:02:34Z,2026-04-30T17:02:34Z,low,refund_request,resolved,1
TICK001162,CUST00390,2026-03-21T16:56:26Z,2026-03-23T16:56:26Z,critical,account_issue,resolved,4
TICK001163,CUST00300,2026-05-09T23:51:21Z,2026-05-14T20:51:21Z,medium,technical_support,closed,1
TICK001164,CUST00257,2026-04-22T17:29:36Z,,high,account_issue,open,
TICK001165,CUST00731,2026-05-01T05:19:27Z,,medium,account_issue,in_progress,
TICK001166,CUST00950,2026-02-08T16:31:09Z,2026-02-11T23:31:09Z,medium,product_question,resolved,2
TICK001167,CUST00684,2026-03-30T17:04:24Z,,critical,payment_issue,in_progress,
TICK001168,CUST00347,2026-05-11T16:40:51Z,2026-05-12T19:40:51Z,critical,technical_support,closed,4
TICK001169,CUST00167,2026-04-04T09:45:07Z,2026-04-06T00:45:07Z,critical,delivery_delay,closed,2
TICK001170,CUST00922,2026-04-14T08:20:00Z,,high,payment_issue,in_progress,
TICK001171,CUST00659,2026-03-06T10:38:30Z,,low,account_issue,in_progress,
